,category,data_source,freq,tickers,cut,fields,vendor_tickers
251,fx-implied-vol,bloomberg,daily,NZDUSD10R5Y,NYC,close,NZDUSD10R5Y CMPN Curncy
252,fx-implied-vol,bloomberg,daily,NZDUSD25BON,NYC,close,NZDUSD25BON CMPN Curncy
253,fx-implied-vol,bloomberg,daily,NZDUSD25B1W,NYC,close,NZDUSD25B1W CMPN Curncy
254,fx-implied-vol,bloomberg,daily,NZDUSD25B2W,NYC,close,NZDUSD25B2W CMPN Curncy
255,fx-implied-vol,bloomberg,daily,NZDUSD25B3W,NYC,close,NZDUSD25B3W CMPN Curncy
256,fx-implied-vol,bloomberg,daily,NZDUSD25B1M,NYC,close,NZDUSD25B1M CMPN Curncy
257,fx-implied-vol,bloomberg,daily,NZDUSD25B2M,NYC,close,NZDUSD25B2M CMPN Curncy
258,fx-implied-vol,bloomberg,daily,NZDUSD25B3M,NYC,close,NZDUSD25B3M CMPN Curncy
259,fx-implied-vol,bloomberg,daily,NZDUSD25B4M,NYC,close,NZDUSD25B4M CMPN Curncy
260,fx-implied-vol,bloomberg,daily,NZDUSD25B6M,NYC,close,NZDUSD25B6M CMPN Curncy
261,fx-implied-vol,bloomberg,daily,NZDUSD25B9M,NYC,close,NZDUSD25B9M CMPN Curncy
262,fx-implied-vol,bloomberg,daily,NZDUSD25B1Y,NYC,close,NZDUSD25B1Y CMPN Curncy
263,fx-implied-vol,bloomberg,daily,NZDUSD25B2Y,NYC,close,NZDUSD25B2Y CMPN Curncy
264,fx-implied-vol,bloomberg,daily,NZDUSD25B3Y,NYC,close,NZDUSD25B3Y CMPN Curncy
265,fx-implied-vol,bloomberg,daily,NZDUSD25B5Y,NYC,close,NZDUSD25B5Y CMPN Curncy
266,fx-implied-vol,bloomberg,daily,NZDUSD10BON,NYC,close,NZDUSD10BON CMPN Curncy
267,fx-implied-vol,bloomberg,daily,NZDUSD10B1W,NYC,close,NZDUSD10B1W CMPN Curncy
268,fx-implied-vol,bloomberg,daily,NZDUSD10B2W,NYC,close,NZDUSD10B2W CMPN Curncy
269,fx-implied-vol,bloomberg,daily,NZDUSD10B3W,NYC,close,NZDUSD10B3W CMPN Curncy
270,fx-implied-vol,bloomberg,daily,NZDUSD10B1M,NYC,close,NZDUSD10B1M CMPN Curncy
271,fx-implied-vol,bloomberg,daily,NZDUSD10B2M,NYC,close,NZDUSD10B2M CMPN Curncy
272,fx-implied-vol,bloomberg,daily,NZDUSD10B3M,NYC,close,NZDUSD10B3M CMPN Curncy
273,fx-implied-vol,bloomberg,daily,NZDUSD10B4M,NYC,close,NZDUSD10B4M CMPN Curncy
274,fx-implied-vol,bloomberg,daily,NZDUSD10B6M,NYC,close,NZDUSD10B6M CMPN Curncy
275,fx-implied-vol,bloomberg,daily,NZDUSD10B9M,NYC,close,NZDUSD10B9M CMPN Curncy
276,fx-implied-vol,bloomberg,daily,NZDUSD10B1Y,NYC,close,NZDUSD10B1Y CMPN Curncy
277,fx-implied-vol,bloomberg,daily,NZDUSD10B2Y,NYC,close,NZDUSD10B2Y CMPN Curncy
278,fx-implied-vol,bloomberg,daily,NZDUSD10B3Y,NYC,close,NZDUSD10B3Y CMPN Curncy
279,fx-implied-vol,bloomberg,daily,NZDUSD10B5Y,NYC,close,NZDUSD10B5Y CMPN Curncy
280,fx-implied-vol,bloomberg,daily,USDCADVON,NYC,close,USDCADVON CMPN Curncy
281,fx-implied-vol,bloomberg,daily,USDCADV1W,NYC,close,USDCADV1W CMPN Curncy
282,fx-implied-vol,bloomberg,daily,USDCADV2W,NYC,close,USDCADV2W CMPN Curncy
283,fx-implied-vol,bloomberg,daily,USDCADV3W,NYC,close,USDCADV3W CMPN Curncy
284,fx-implied-vol,bloomberg,daily,USDCADV1M,NYC,close,USDCADV1M CMPN Curncy
285,fx-implied-vol,bloomberg,daily,USDCADV2M,NYC,close,USDCADV2M CMPN Curncy
286,fx-implied-vol,bloomberg,daily,USDCADV3M,NYC,close,USDCADV3M CMPN Curncy
287,fx-implied-vol,bloomberg,daily,USDCADV4M,NYC,close,USDCADV4M CMPN Curncy
288,fx-implied-vol,bloomberg,daily,USDCADV6M,NYC,close,USDCADV6M CMPN Curncy
289,fx-implied-vol,bloomberg,daily,USDCADV9M,NYC,close,USDCADV9M CMPN Curncy
290,fx-implied-vol,bloomberg,daily,USDCADV1Y,NYC,close,USDCADV1Y CMPN Curncy
291,fx-implied-vol,bloomberg,daily,USDCADV2Y,NYC,close,USDCADV2Y CMPN Curncy
292,fx-implied-vol,bloomberg,daily,USDCADV3Y,NYC,close,USDCADV3Y CMPN Curncy
293,fx-implied-vol,bloomberg,daily,USDCADV5Y,NYC,close,USDCADV5Y CMPN Curncy
294,fx-implied-vol,bloomberg,daily,USDCAD25RON,NYC,close,USDCAD25RON CMPN Curncy
295,fx-implied-vol,bloomberg,daily,USDCAD25R1W,NYC,close,USDCAD25R1W CMPN Curncy
296,fx-implied-vol,bloomberg,daily,USDCAD25R2W,NYC,close,USDCAD25R2W CMPN Curncy
297,fx-implied-vol,bloomberg,daily,USDCAD25R3W,NYC,close,USDCAD25R3W CMPN Curncy
298,fx-implied-vol,bloomberg,daily,USDCAD25R1M,NYC,close,USDCAD25R1M CMPN Curncy
299,fx-implied-vol,bloomberg,daily,USDCAD25R2M,NYC,close,USDCAD25R2M CMPN Curncy
300,fx-implied-vol,bloomberg,daily,USDCAD25R3M,NYC,close,USDCAD25R3M CMPN Curncy
301,fx-implied-vol,bloomberg,daily,USDCAD25R4M,NYC,close,USDCAD25R4M CMPN Curncy
302,fx-implied-vol,bloomberg,daily,USDCAD25R6M,NYC,close,USDCAD25R6M CMPN Curncy
303,fx-implied-vol,bloomberg,daily,USDCAD25R9M,NYC,close,USDCAD25R9M CMPN Curncy
304,fx-implied-vol,bloomberg,daily,USDCAD25R1Y,NYC,close,USDCAD25R1Y CMPN Curncy
305,fx-implied-vol,bloomberg,daily,USDCAD25R2Y,NYC,close,USDCAD25R2Y CMPN Curncy
306,fx-implied-vol,bloomberg,daily,USDCAD25R3Y,NYC,close,USDCAD25R3Y CMPN Curncy
307,fx-implied-vol,bloomberg,daily,USDCAD25R5Y,NYC,close,USDCAD25R5Y CMPN Curncy
308,fx-implied-vol,bloomberg,daily,USDCAD10RON,NYC,close,USDCAD10RON CMPN Curncy
309,fx-implied-vol,bloomberg,daily,USDCAD10R1W,NYC,close,USDCAD10R1W CMPN Curncy
310,fx-implied-vol,bloomberg,daily,USDCAD10R2W,NYC,close,USDCAD10R2W CMPN Curncy
311,fx-implied-vol,bloomberg,daily,USDCAD10R3W,NYC,close,USDCAD10R3W CMPN Curncy
312,fx-implied-vol,bloomberg,daily,USDCAD10R1M,NYC,close,USDCAD10R1M CMPN Curncy
313,fx-implied-vol,bloomberg,daily,USDCAD10R2M,NYC,close,USDCAD10R2M CMPN Curncy
314,fx-implied-vol,bloomberg,daily,USDCAD10R3M,NYC,close,USDCAD10R3M CMPN Curncy
315,fx-implied-vol,bloomberg,daily,USDCAD10R4M,NYC,close,USDCAD10R4M CMPN Curncy
316,fx-implied-vol,bloomberg,daily,USDCAD10R6M,NYC,close,USDCAD10R6M CMPN Curncy
317,fx-implied-vol,bloomberg,daily,USDCAD10R9M,NYC,close,USDCAD10R9M CMPN Curncy
318,fx-implied-vol,bloomberg,daily,USDCAD10R1Y,NYC,close,USDCAD10R1Y CMPN Curncy
319,fx-implied-vol,bloomberg,daily,USDCAD10R2Y,NYC,close,USDCAD10R2Y CMPN Curncy
320,fx-implied-vol,bloomberg,daily,USDCAD10R3Y,NYC,close,USDCAD10R3Y CMPN Curncy
321,fx-implied-vol,bloomberg,daily,USDCAD10R5Y,NYC,close,USDCAD10R5Y CMPN Curncy
322,fx-implied-vol,bloomberg,daily,USDCAD25BON,NYC,close,USDCAD25BON CMPN Curncy
323,fx-implied-vol,bloomberg,daily,USDCAD25B1W,NYC,close,USDCAD25B1W CMPN Curncy
324,fx-implied-vol,bloomberg,daily,USDCAD25B2W,NYC,close,USDCAD25B2W CMPN Curncy
325,fx-implied-vol,bloomberg,daily,USDCAD25B3W,NYC,close,USDCAD25B3W CMPN Curncy
326,fx-implied-vol,bloomberg,daily,USDCAD25B1M,NYC,close,USDCAD25B1M CMPN Curncy
327,fx-implied-vol,bloomberg,daily,USDCAD25B2M,NYC,close,USDCAD25B2M CMPN Curncy
328,fx-implied-vol,bloomberg,daily,USDCAD25B3M,NYC,close,USDCAD25B3M CMPN Curncy
329,fx-implied-vol,bloomberg,daily,USDCAD25B4M,NYC,close,USDCAD25B4M CMPN Curncy
330,fx-implied-vol,bloomberg,daily,USDCAD25B6M,NYC,close,USDCAD25B6M CMPN Curncy
331,fx-implied-vol,bloomberg,daily,USDCAD25B9M,NYC,close,USDCAD25B9M CMPN Curncy
332,fx-implied-vol,bloomberg,daily,USDCAD25B1Y,NYC,close,USDCAD25B1Y CMPN Curncy
333,fx-implied-vol,bloomberg,daily,USDCAD25B2Y,NYC,close,USDCAD25B2Y CMPN Curncy
334,fx-implied-vol,bloomberg,daily,USDCAD25B3Y,NYC,close,USDCAD25B3Y CMPN Curncy
335,fx-implied-vol,bloomberg,daily,USDCAD25B5Y,NYC,close,USDCAD25B5Y CMPN Curncy
336,fx-implied-vol,bloomberg,daily,USDCAD10BON,NYC,close,USDCAD10BON CMPN Curncy
337,fx-implied-vol,bloomberg,daily,USDCAD10B1W,NYC,close,USDCAD10B1W CMPN Curncy
338,fx-implied-vol,bloomberg,daily,USDCAD10B2W,NYC,close,USDCAD10B2W CMPN Curncy
339,fx-implied-vol,bloomberg,daily,USDCAD10B3W,NYC,close,USDCAD10B3W CMPN Curncy
340,fx-implied-vol,bloomberg,daily,USDCAD10B1M,NYC,close,USDCAD10B1M CMPN Curncy
341,fx-implied-vol,bloomberg,daily,USDCAD10B2M,NYC,close,USDCAD10B2M CMPN Curncy
342,fx-implied-vol,bloomberg,daily,USDCAD10B3M,NYC,close,USDCAD10B3M CMPN Curncy
343,fx-implied-vol,bloomberg,daily,USDCAD10B4M,NYC,close,USDCAD10B4M CMPN Curncy
344,fx-implied-vol,bloomberg,daily,USDCAD10B6M,NYC,close,USDCAD10B6M CMPN Curncy
345,fx-implied-vol,bloomberg,daily,USDCAD10B9M,NYC,close,USDCAD10B9M CMPN Curncy
346,fx-implied-vol,bloomberg,daily,USDCAD10B1Y,NYC,close,USDCAD10B1Y CMPN Curncy
347,fx-implied-vol,bloomberg,daily,USDCAD10B2Y,NYC,close,USDCAD10B2Y CMPN Curncy
348,fx-implied-vol,bloomberg,daily,USDCAD10B3Y,NYC,close,USDCAD10B3Y CMPN Curncy
349,fx-implied-vol,bloomberg,daily,USDCAD10B5Y,NYC,close,USDCAD10B5Y CMPN Curncy
350,fx-implied-vol,bloomberg,daily,USDCHFVON,NYC,close,USDCHFVON CMPN Curncy
351,fx-implied-vol,bloomberg,daily,USDCHFV1W,NYC,close,USDCHFV1W CMPN Curncy
352,fx-implied-vol,bloomberg,daily,USDCHFV2W,NYC,close,USDCHFV2W CMPN Curncy
353,fx-implied-vol,bloomberg,daily,USDCHFV3W,NYC,close,USDCHFV3W CMPN Curncy
354,fx-implied-vol,bloomberg,daily,USDCHFV1M,NYC,close,USDCHFV1M CMPN Curncy
355,fx-implied-vol,bloomberg,daily,USDCHFV2M,NYC,close,USDCHFV2M CMPN Curncy
356,fx-implied-vol,bloomberg,daily,USDCHFV3M,NYC,close,USDCHFV3M CMPN Curncy
357,fx-implied-vol,bloomberg,daily,USDCHFV4M,NYC,close,USDCHFV4M CMPN Curncy
358,fx-implied-vol,bloomberg,daily,USDCHFV6M,NYC,close,USDCHFV6M CMPN Curncy
359,fx-implied-vol,bloomberg,daily,USDCHFV9M,NYC,close,USDCHFV9M CMPN Curncy
360,fx-implied-vol,bloomberg,daily,USDCHFV1Y,NYC,close,USDCHFV1Y CMPN Curncy
361,fx-implied-vol,bloomberg,daily,USDCHFV2Y,NYC,close,USDCHFV2Y CMPN Curncy
362,fx-implied-vol,bloomberg,daily,USDCHFV3Y,NYC,close,USDCHFV3Y CMPN Curncy
363,fx-implied-vol,bloomberg,daily,USDCHFV5Y,NYC,close,USDCHFV5Y CMPN Curncy
364,fx-implied-vol,bloomberg,daily,USDCHF25RON,NYC,close,USDCHF25RON CMPN Curncy
365,fx-implied-vol,bloomberg,daily,USDCHF25R1W,NYC,close,USDCHF25R1W CMPN Curncy
366,fx-implied-vol,bloomberg,daily,USDCHF25R2W,NYC,close,USDCHF25R2W CMPN Curncy
367,fx-implied-vol,bloomberg,daily,USDCHF25R3W,NYC,close,USDCHF25R3W CMPN Curncy
368,fx-implied-vol,bloomberg,daily,USDCHF25R1M,NYC,close,USDCHF25R1M CMPN Curncy
369,fx-implied-vol,bloomberg,daily,USDCHF25R2M,NYC,close,USDCHF25R2M CMPN Curncy
370,fx-implied-vol,bloomberg,daily,USDCHF25R3M,NYC,close,USDCHF25R3M CMPN Curncy
371,fx-implied-vol,bloomberg,daily,USDCHF25R4M,NYC,close,USDCHF25R4M CMPN Curncy
372,fx-implied-vol,bloomberg,daily,USDCHF25R6M,NYC,close,USDCHF25R6M CMPN Curncy
373,fx-implied-vol,bloomberg,daily,USDCHF25R9M,NYC,close,USDCHF25R9M CMPN Curncy
374,fx-implied-vol,bloomberg,daily,USDCHF25R1Y,NYC,close,USDCHF25R1Y CMPN Curncy
375,fx-implied-vol,bloomberg,daily,USDCHF25R2Y,NYC,close,USDCHF25R2Y CMPN Curncy
376,fx-implied-vol,bloomberg,daily,USDCHF25R3Y,NYC,close,USDCHF25R3Y CMPN Curncy
377,fx-implied-vol,bloomberg,daily,USDCHF25R5Y,NYC,close,USDCHF25R5Y CMPN Curncy
378,fx-implied-vol,bloomberg,daily,USDCHF10RON,NYC,close,USDCHF10RON CMPN Curncy
379,fx-implied-vol,bloomberg,daily,USDCHF10R1W,NYC,close,USDCHF10R1W CMPN Curncy
380,fx-implied-vol,bloomberg,daily,USDCHF10R2W,NYC,close,USDCHF10R2W CMPN Curncy
381,fx-implied-vol,bloomberg,daily,USDCHF10R3W,NYC,close,USDCHF10R3W CMPN Curncy
382,fx-implied-vol,bloomberg,daily,USDCHF10R1M,NYC,close,USDCHF10R1M CMPN Curncy
383,fx-implied-vol,bloomberg,daily,USDCHF10R2M,NYC,close,USDCHF10R2M CMPN Curncy
384,fx-implied-vol,bloomberg,daily,USDCHF10R3M,NYC,close,USDCHF10R3M CMPN Curncy
385,fx-implied-vol,bloomberg,daily,USDCHF10R4M,NYC,close,USDCHF10R4M CMPN Curncy
386,fx-implied-vol,bloomberg,daily,USDCHF10R6M,NYC,close,USDCHF10R6M CMPN Curncy
387,fx-implied-vol,bloomberg,daily,USDCHF10R9M,NYC,close,USDCHF10R9M CMPN Curncy
388,fx-implied-vol,bloomberg,daily,USDCHF10R1Y,NYC,close,USDCHF10R1Y CMPN Curncy
389,fx-implied-vol,bloomberg,daily,USDCHF10R2Y,NYC,close,USDCHF10R2Y CMPN Curncy
390,fx-implied-vol,bloomberg,daily,USDCHF10R3Y,NYC,close,USDCHF10R3Y CMPN Curncy
391,fx-implied-vol,bloomberg,daily,USDCHF10R5Y,NYC,close,USDCHF10R5Y CMPN Curncy
392,fx-implied-vol,bloomberg,daily,USDCHF25BON,NYC,close,USDCHF25BON CMPN Curncy
393,fx-implied-vol,bloomberg,daily,USDCHF25B1W,NYC,close,USDCHF25B1W CMPN Curncy
394,fx-implied-vol,bloomberg,daily,USDCHF25B2W,NYC,close,USDCHF25B2W CMPN Curncy
395,fx-implied-vol,bloomberg,daily,USDCHF25B3W,NYC,close,USDCHF25B3W CMPN Curncy
396,fx-implied-vol,bloomberg,daily,USDCHF25B1M,NYC,close,USDCHF25B1M CMPN Curncy
397,fx-implied-vol,bloomberg,daily,USDCHF25B2M,NYC,close,USDCHF25B2M CMPN Curncy
398,fx-implied-vol,bloomberg,daily,USDCHF25B3M,NYC,close,USDCHF25B3M CMPN Curncy
399,fx-implied-vol,bloomberg,daily,USDCHF25B4M,NYC,close,USDCHF25B4M CMPN Curncy
400,fx-implied-vol,bloomberg,daily,USDCHF25B6M,NYC,close,USDCHF25B6M CMPN Curncy
401,fx-implied-vol,bloomberg,daily,USDCHF25B9M,NYC,close,USDCHF25B9M CMPN Curncy
402,fx-implied-vol,bloomberg,daily,USDCHF25B1Y,NYC,close,USDCHF25B1Y CMPN Curncy
403,fx-implied-vol,bloomberg,daily,USDCHF25B2Y,NYC,close,USDCHF25B2Y CMPN Curncy
404,fx-implied-vol,bloomberg,daily,USDCHF25B3Y,NYC,close,USDCHF25B3Y CMPN Curncy
405,fx-implied-vol,bloomberg,daily,USDCHF25B5Y,NYC,close,USDCHF25B5Y CMPN Curncy
406,fx-implied-vol,bloomberg,daily,USDCHF10BON,NYC,close,USDCHF10BON CMPN Curncy
407,fx-implied-vol,bloomberg,daily,USDCHF10B1W,NYC,close,USDCHF10B1W CMPN Curncy
408,fx-implied-vol,bloomberg,daily,USDCHF10B2W,NYC,close,USDCHF10B2W CMPN Curncy
409,fx-implied-vol,bloomberg,daily,USDCHF10B3W,NYC,close,USDCHF10B3W CMPN Curncy
410,fx-implied-vol,bloomberg,daily,USDCHF10B1M,NYC,close,USDCHF10B1M CMPN Curncy
411,fx-implied-vol,bloomberg,daily,USDCHF10B2M,NYC,close,USDCHF10B2M CMPN Curncy
412,fx-implied-vol,bloomberg,daily,USDCHF10B3M,NYC,close,USDCHF10B3M CMPN Curncy
413,fx-implied-vol,bloomberg,daily,USDCHF10B4M,NYC,close,USDCHF10B4M CMPN Curncy
414,fx-implied-vol,bloomberg,daily,USDCHF10B6M,NYC,close,USDCHF10B6M CMPN Curncy
415,fx-implied-vol,bloomberg,daily,USDCHF10B9M,NYC,close,USDCHF10B9M CMPN Curncy
416,fx-implied-vol,bloomberg,daily,USDCHF10B1Y,NYC,close,USDCHF10B1Y CMPN Curncy
417,fx-implied-vol,bloomberg,daily,USDCHF10B2Y,NYC,close,USDCHF10B2Y CMPN Curncy
418,fx-implied-vol,bloomberg,daily,USDCHF10B3Y,NYC,close,USDCHF10B3Y CMPN Curncy
419,fx-implied-vol,bloomberg,daily,USDCHF10B5Y,NYC,close,USDCHF10B5Y CMPN Curncy
420,fx-implied-vol,bloomberg,daily,EURNOKVON,NYC,close,EURNOKVON CMPN Curncy
421,fx-implied-vol,bloomberg,daily,EURNOKV1W,NYC,close,EURNOKV1W CMPN Curncy
422,fx-implied-vol,bloomberg,daily,EURNOKV2W,NYC,close,EURNOKV2W CMPN Curncy
423,fx-implied-vol,bloomberg,daily,EURNOKV3W,NYC,close,EURNOKV3W CMPN Curncy
424,fx-implied-vol,bloomberg,daily,EURNOKV1M,NYC,close,EURNOKV1M CMPN Curncy
425,fx-implied-vol,bloomberg,daily,EURNOKV2M,NYC,close,EURNOKV2M CMPN Curncy
426,fx-implied-vol,bloomberg,daily,EURNOKV3M,NYC,close,EURNOKV3M CMPN Curncy
427,fx-implied-vol,bloomberg,daily,EURNOKV4M,NYC,close,EURNOKV4M CMPN Curncy
428,fx-implied-vol,bloomberg,daily,EURNOKV6M,NYC,close,EURNOKV6M CMPN Curncy
429,fx-implied-vol,bloomberg,daily,EURNOKV9M,NYC,close,EURNOKV9M CMPN Curncy
430,fx-implied-vol,bloomberg,daily,EURNOKV1Y,NYC,close,EURNOKV1Y CMPN Curncy
431,fx-implied-vol,bloomberg,daily,EURNOKV2Y,NYC,close,EURNOKV2Y CMPN Curncy
432,fx-implied-vol,bloomberg,daily,EURNOKV3Y,NYC,close,EURNOKV3Y CMPN Curncy
433,fx-implied-vol,bloomberg,daily,EURNOKV5Y,NYC,close,EURNOKV5Y CMPN Curncy
434,fx-implied-vol,bloomberg,daily,EURNOK25RON,NYC,close,EURNOK25RON CMPN Curncy
435,fx-implied-vol,bloomberg,daily,EURNOK25R1W,NYC,close,EURNOK25R1W CMPN Curncy
436,fx-implied-vol,bloomberg,daily,EURNOK25R2W,NYC,close,EURNOK25R2W CMPN Curncy
437,fx-implied-vol,bloomberg,daily,EURNOK25R3W,NYC,close,EURNOK25R3W CMPN Curncy
438,fx-implied-vol,bloomberg,daily,EURNOK25R1M,NYC,close,EURNOK25R1M CMPN Curncy
439,fx-implied-vol,bloomberg,daily,EURNOK25R2M,NYC,close,EURNOK25R2M CMPN Curncy
440,fx-implied-vol,bloomberg,daily,EURNOK25R3M,NYC,close,EURNOK25R3M CMPN Curncy
441,fx-implied-vol,bloomberg,daily,EURNOK25R4M,NYC,close,EURNOK25R4M CMPN Curncy
442,fx-implied-vol,bloomberg,daily,EURNOK25R6M,NYC,close,EURNOK25R6M CMPN Curncy
443,fx-implied-vol,bloomberg,daily,EURNOK25R9M,NYC,close,EURNOK25R9M CMPN Curncy
444,fx-implied-vol,bloomberg,daily,EURNOK25R1Y,NYC,close,EURNOK25R1Y CMPN Curncy
445,fx-implied-vol,bloomberg,daily,EURNOK25R2Y,NYC,close,EURNOK25R2Y CMPN Curncy
446,fx-implied-vol,bloomberg,daily,EURNOK25R3Y,NYC,close,EURNOK25R3Y CMPN Curncy
447,fx-implied-vol,bloomberg,daily,EURNOK25R5Y,NYC,close,EURNOK25R5Y CMPN Curncy
448,fx-implied-vol,bloomberg,daily,EURNOK10RON,NYC,close,EURNOK10RON CMPN Curncy
449,fx-implied-vol,bloomberg,daily,EURNOK10R1W,NYC,close,EURNOK10R1W CMPN Curncy
450,fx-implied-vol,bloomberg,daily,EURNOK10R2W,NYC,close,EURNOK10R2W CMPN Curncy
451,fx-implied-vol,bloomberg,daily,EURNOK10R3W,NYC,close,EURNOK10R3W CMPN Curncy
452,fx-implied-vol,bloomberg,daily,EURNOK10R1M,NYC,close,EURNOK10R1M CMPN Curncy
453,fx-implied-vol,bloomberg,daily,EURNOK10R2M,NYC,close,EURNOK10R2M CMPN Curncy
454,fx-implied-vol,bloomberg,daily,EURNOK10R3M,NYC,close,EURNOK10R3M CMPN Curncy
455,fx-implied-vol,bloomberg,daily,EURNOK10R4M,NYC,close,EURNOK10R4M CMPN Curncy
456,fx-implied-vol,bloomberg,daily,EURNOK10R6M,NYC,close,EURNOK10R6M CMPN Curncy
457,fx-implied-vol,bloomberg,daily,EURNOK10R9M,NYC,close,EURNOK10R9M CMPN Curncy
458,fx-implied-vol,bloomberg,daily,EURNOK10R1Y,NYC,close,EURNOK10R1Y CMPN Curncy
459,fx-implied-vol,bloomberg,daily,EURNOK10R2Y,NYC,close,EURNOK10R2Y CMPN Curncy
460,fx-implied-vol,bloomberg,daily,EURNOK10R3Y,NYC,close,EURNOK10R3Y CMPN Curncy
461,fx-implied-vol,bloomberg,daily,EURNOK10R5Y,NYC,close,EURNOK10R5Y CMPN Curncy
462,fx-implied-vol,bloomberg,daily,EURNOK25BON,NYC,close,EURNOK25BON CMPN Curncy
463,fx-implied-vol,bloomberg,daily,EURNOK25B1W,NYC,close,EURNOK25B1W CMPN Curncy
464,fx-implied-vol,bloomberg,daily,EURNOK25B2W,NYC,close,EURNOK25B2W CMPN Curncy
465,fx-implied-vol,bloomberg,daily,EURNOK25B3W,NYC,close,EURNOK25B3W CMPN Curncy
466,fx-implied-vol,bloomberg,daily,EURNOK25B1M,NYC,close,EURNOK25B1M CMPN Curncy
467,fx-implied-vol,bloomberg,daily,EURNOK25B2M,NYC,close,EURNOK25B2M CMPN Curncy
468,fx-implied-vol,bloomberg,daily,EURNOK25B3M,NYC,close,EURNOK25B3M CMPN Curncy
469,fx-implied-vol,bloomberg,daily,EURNOK25B4M,NYC,close,EURNOK25B4M CMPN Curncy
470,fx-implied-vol,bloomberg,daily,EURNOK25B6M,NYC,close,EURNOK25B6M CMPN Curncy
471,fx-implied-vol,bloomberg,daily,EURNOK25B9M,NYC,close,EURNOK25B9M CMPN Curncy
472,fx-implied-vol,bloomberg,daily,EURNOK25B1Y,NYC,close,EURNOK25B1Y CMPN Curncy
473,fx-implied-vol,bloomberg,daily,EURNOK25B2Y,NYC,close,EURNOK25B2Y CMPN Curncy
474,fx-implied-vol,bloomberg,daily,EURNOK25B3Y,NYC,close,EURNOK25B3Y CMPN Curncy
475,fx-implied-vol,bloomberg,daily,EURNOK25B5Y,NYC,close,EURNOK25B5Y CMPN Curncy
476,fx-implied-vol,bloomberg,daily,EURNOK10BON,NYC,close,EURNOK10BON CMPN Curncy
477,fx-implied-vol,bloomberg,daily,EURNOK10B1W,NYC,close,EURNOK10B1W CMPN Curncy
478,fx-implied-vol,bloomberg,daily,EURNOK10B2W,NYC,close,EURNOK10B2W CMPN Curncy
479,fx-implied-vol,bloomberg,daily,EURNOK10B3W,NYC,close,EURNOK10B3W CMPN Curncy
480,fx-implied-vol,bloomberg,daily,EURNOK10B1M,NYC,close,EURNOK10B1M CMPN Curncy
481,fx-implied-vol,bloomberg,daily,EURNOK10B2M,NYC,close,EURNOK10B2M CMPN Curncy
482,fx-implied-vol,bloomberg,daily,EURNOK10B3M,NYC,close,EURNOK10B3M CMPN Curncy
483,fx-implied-vol,bloomberg,daily,EURNOK10B4M,NYC,close,EURNOK10B4M CMPN Curncy
484,fx-implied-vol,bloomberg,daily,EURNOK10B6M,NYC,close,EURNOK10B6M CMPN Curncy
485,fx-implied-vol,bloomberg,daily,EURNOK10B9M,NYC,close,EURNOK10B9M CMPN Curncy
486,fx-implied-vol,bloomberg,daily,EURNOK10B1Y,NYC,close,EURNOK10B1Y CMPN Curncy
487,fx-implied-vol,bloomberg,daily,EURNOK10B2Y,NYC,close,EURNOK10B2Y CMPN Curncy
488,fx-implied-vol,bloomberg,daily,EURNOK10B3Y,NYC,close,EURNOK10B3Y CMPN Curncy
489,fx-implied-vol,bloomberg,daily,EURNOK10B5Y,NYC,close,EURNOK10B5Y CMPN Curncy
490,fx-implied-vol,bloomberg,daily,EURSEKVON,NYC,close,EURSEKVON CMPN Curncy
491,fx-implied-vol,bloomberg,daily,EURSEKV1W,NYC,close,EURSEKV1W CMPN Curncy
492,fx-implied-vol,bloomberg,daily,EURSEKV2W,NYC,close,EURSEKV2W CMPN Curncy
493,fx-implied-vol,bloomberg,daily,EURSEKV3W,NYC,close,EURSEKV3W CMPN Curncy
494,fx-implied-vol,bloomberg,daily,EURSEKV1M,NYC,close,EURSEKV1M CMPN Curncy
495,fx-implied-vol,bloomberg,daily,EURSEKV2M,NYC,close,EURSEKV2M CMPN Curncy
496,fx-implied-vol,bloomberg,daily,EURSEKV3M,NYC,close,EURSEKV3M CMPN Curncy
497,fx-implied-vol,bloomberg,daily,EURSEKV4M,NYC,close,EURSEKV4M CMPN Curncy
498,fx-implied-vol,bloomberg,daily,EURSEKV6M,NYC,close,EURSEKV6M CMPN Curncy
499,fx-implied-vol,bloomberg,daily,EURSEKV9M,NYC,close,EURSEKV9M CMPN Curncy
500,fx-implied-vol,bloomberg,daily,EURSEKV1Y,NYC,close,EURSEKV1Y CMPN Curncy
501,fx-implied-vol,bloomberg,daily,EURSEKV2Y,NYC,close,EURSEKV2Y CMPN Curncy
502,fx-implied-vol,bloomberg,daily,EURSEKV3Y,NYC,close,EURSEKV3Y CMPN Curncy
503,fx-implied-vol,bloomberg,daily,EURSEKV5Y,NYC,close,EURSEKV5Y CMPN Curncy
504,fx-implied-vol,bloomberg,daily,EURSEK25RON,NYC,close,EURSEK25RON CMPN Curncy
505,fx-implied-vol,bloomberg,daily,EURSEK25R1W,NYC,close,EURSEK25R1W CMPN Curncy
506,fx-implied-vol,bloomberg,daily,EURSEK25R2W,NYC,close,EURSEK25R2W CMPN Curncy
507,fx-implied-vol,bloomberg,daily,EURSEK25R3W,NYC,close,EURSEK25R3W CMPN Curncy
508,fx-implied-vol,bloomberg,daily,EURSEK25R1M,NYC,close,EURSEK25R1M CMPN Curncy
